DLL ID,Authorized Name,Variant Names,Latin,Text
G4459,"Hippias, of Elis, 5th cent B.C.",Hippias |  of Elis |  active 5th century B.C. |  היפיאס (סופיסט),0,"G4459 | Hippias, of Elis, 5th cent B.C. | Hippias |  of Elis |  active 5th century B.C. |  היפיאס (סופיסט) | 0"
G1275,Hippiatrica,Hippiatrica€́ |  Hippiatriques |  Colección ciencias agrarias y veterinarias. Serie veterinaria |  Hippiatrika |  Ars veterinaria |  Veterinária,0,G1275 | Hippiatrica | Hippiatrica€́ |  Hippiatriques |  Colección ciencias agrarias y veterinarias. Serie veterinaria |  Hippiatrika |  Ars veterinaria |  Veterinária | 0
G4736,Hippocrates,Hippocrates |  ca. 460-377 ? v. Chr. |  Hipòcrates |  460 aC- |  Hippokrates |  ca 460-ca 370 f.Kr. |  Hipócrates |  Ἱπποκράτης |  Hippocrates |  Hippocrates (około 460-około 370 p.n.e.). |  Hipokrates (ok. 460-ok. 370 p.n.e.) |  Hipócrates |  ca 460-ca 375 a.C. |  Hippokratés |  460 př. Kr.-asi 380 př. Kr. |  Hipokrats |  460-377 vai 356 p.m.ē. |  Hippocrates ок.460-ок.377 до н.э. |  Hippocrates of Kos |  Hippokrates,0,G4736 | Hippocrates | Hippocrates |  ca. 460-377 ? v. Chr. |  Hipòcrates |  460 aC- |  Hippokrates |  ca 460-ca 370 f.Kr. |  Hipócrates |  Ἱπποκράτης |  Hippocrates |  Hippocrates (około 460-około 370 p.n.e.). |  Hipokrates (ok. 460-ok. 370 p.n.e.) |  Hipócrates |  ca 460-ca 375 a.C. |  Hippokratés |  460 př. Kr.-asi 380 př. Kr. |  Hipokrats |  460-377 vai 356 p.m.ē. |  Hippocrates ок.460-ок.377 до н.э. |  Hippocrates of Kos |  Hippokrates | 0
G1297,"Hippocrates, of Chius",Ἱπποκράτης |  Hippocrates Chius v470-v410,0,"G1297 | Hippocrates, of Chius | Ἱπποκράτης |  Hippocrates Chius v470-v410 | 0"
G8710,"Hippodamus, of Miletus",Ἱππόδαμος |  Hippodamus |  of Miletus |  Hippodamus Milesius ca. v5. Jh. |  Hippodamus fra Milet |  Hippodamos de Milet |  04..-04.. av. J.-C. |  Hippodamus of Miletus (Greek architect and town planner |  active 5th century BCE) |  Hippodamus |  Milesius,0,"G8710 | Hippodamus, of Miletus | Ἱππόδαμος |  Hippodamus |  of Miletus |  Hippodamus Milesius ca. v5. Jh. |  Hippodamus fra Milet |  Hippodamos de Milet |  04..-04.. av. J.-C. |  Hippodamus of Miletus (Greek architect and town planner |  active 5th century BCE) |  Hippodamus |  Milesius | 0"
G3163,"Hippolytus, Antipope, ca. 170-235 or 6.",Hippolyte |  017.?-0235 |  saint |  Hippolyte ca 170-235 ou 6 saint |  Hipolit (święty ; około 170-235). |  Hippolytus |  s. |  m. 235 |  Hippolytus antipave |  Ἱππόλυτος |  Hippolytos |  helgon |  ca 170-ca 235 |  היפולטוס |  מרומא |  170 בערך-235 או 236 |  Hippolytus |  Antipope |  approximately 170-235 or 236 |  Hippolytos |  svatý |  asi 170-235 |  Hipolit (święty ; ok. 170-235) |  ܐܝܦܘܠܝܛܘܣ ܕܪܘܡܝ fl. late 2nd/early 3rd cent. |  Hippolytus Romanus |  protupapa |  ヒッポリュトス |  Hippolytus : Romanus |  Hippolytus |  Saint |  Hipólito |  Santo |  Rome |  Hippolyte de,0,"G3163 | Hippolytus, Antipope, ca. 170-235 or 6. | Hippolyte |  017.?-0235 |  saint |  Hippolyte ca 170-235 ou 6 saint |  Hipolit (święty ; około 170-235). |  Hippolytus |  s. |  m. 235 |  Hippolytus antipave |  Ἱππόλυτος |  Hippolytos |  helgon |  ca 170-ca 235 |  היפולטוס |  מרומא |  170 בערך-235 או 236 |  Hippolytus |  Antipope |  approximately 170-235 or 236 |  Hippolytos |  svatý |  asi 170-235 |  Hipolit (święty ; ok. 170-235) |  ܐܝܦܘܠܝܛܘܣ ܕܪܘܡܝ fl. late 2nd/early 3rd cent. |  Hippolytus Romanus |  protupapa |  ヒッポリュトス |  Hippolytus : Romanus |  Hippolytus |  Saint |  Hipólito |  Santo |  Rome |  Hippolyte de | 0"
G1070,"Hippon, 5th cent. B.C.",Hippon |  active 5th century B.C. |  Hippon 5th cent. B.C,0,"G1070 | Hippon, 5th cent. B.C. | Hippon |  active 5th century B.C. |  Hippon 5th cent. B.C | 0"
G7413,"Hipponax, fl. 540-537 B.C.",Hipponax |  Ἱππῶναξ |  Hipponax |  active 540 B.C.-537 B.C. |  Hipponax |  Ephesius |  ca. 540 v. Chr. |  Hiponacte |  Hipponax (czynny około 540-537 p.n.e.).,0,"G7413 | Hipponax, fl. 540-537 B.C. | Hipponax |  Ἱππῶναξ |  Hipponax |  active 540 B.C.-537 B.C. |  Hipponax |  Ephesius |  ca. 540 v. Chr. |  Hiponacte |  Hipponax (czynny około 540-537 p.n.e.). | 0"
G2621,"Hippostratus, Historicus, v3. Jh",Hipòstrat |  Hippostratus Historicus v3. Jh.,0,"G2621 | Hippostratus, Historicus, v3. Jh | Hipòstrat |  Hippostratus Historicus v3. Jh. | 0"
G2934,"Hippothoon, Tragicus, Person der Antike",Hippothoon Tragicus |  Hippothoon Tragicus Person der Antike |  Hipotoont poeta tràgic |  Hippothoon,0,"G2934 | Hippothoon, Tragicus, Person der Antike | Hippothoon Tragicus |  Hippothoon Tragicus Person der Antike |  Hipotoont poeta tràgic |  Hippothoon | 0"
G4096,"Hippys, Rheginus, 5./4. Jh. v. Chr.",Ἵππυς |  Hippys Rheginus 5./4. Jh. v. Chr |  Hippys 5./4. Jh. v. Chr Rheginus |  Hippys Rheginus v5./4. Jh. |  Hippys |  Rheginus,0,"G4096 | Hippys, Rheginus, 5./4. Jh. v. Chr. | Ἵππυς |  Hippys Rheginus 5./4. Jh. v. Chr |  Hippys 5./4. Jh. v. Chr Rheginus |  Hippys Rheginus v5./4. Jh. |  Hippys |  Rheginus | 0"
G4963,Homer,Homer |  Homerus |  Homēros |  Homero |  Гомер |  Homère |  Homerus ca. v8. Jh. |  Homère |  08..?-08..? av. J.-C. |  Homerus |  ca. 800 v. Chr. |  Homerus (8..-7.. p.n.e.). |  Homeros |  700-talet f.Kr. |  هوميروس |  הומרוס |  Ὅμηρος |  Homéros |  činný 8. století př. Kr. |  Homér |  činný 8. stor. pred Kr. |  Homērs |  Homero |  séc. VIII a.C. |  Homer (Greek poet |  active 8th or 9th century BCE) |  Homer 9.sc a.C. |  Pseudo-Homer,0,G4963 | Homer | Homer |  Homerus |  Homēros |  Homero |  Гомер |  Homère |  Homerus ca. v8. Jh. |  Homère |  08..?-08..? av. J.-C. |  Homerus |  ca. 800 v. Chr. |  Homerus (8..-7.. p.n.e.). |  Homeros |  700-talet f.Kr. |  هوميروس |  הומרוס |  Ὅμηρος |  Homéros |  činný 8. století př. Kr. |  Homér |  činný 8. stor. pred Kr. |  Homērs |  Homero |  séc. VIII a.C. |  Homer (Greek poet |  active 8th or 9th century BCE) |  Homer 9.sc a.C. |  Pseudo-Homer | 0
G8391,Homer. Margites.,Homerus ca. v8. Jh. | Margites |  Homer. | Margitēs,0,G8391 | Homer. Margites. | Homerus ca. v8. Jh. | Margites |  Homer. | Margitēs | 0
G5186,Homeric Hymns,Hymnes homériques |  Homeric hymns |  Homerus ca. v8. Jh. | Hymni |  Hymnoi homīrikoi |  Hymni Homerici |  מזמורים הומריים |  Homeriska hymnerna |  Himnos homéricos |  Homerikoi hymnoi |  Homerus. | Homeric Hymns |  Homer. | Hymni,0,G5186 | Homeric Hymns | Hymnes homériques |  Homeric hymns |  Homerus ca. v8. Jh. | Hymni |  Hymnoi homīrikoi |  Hymni Homerici |  מזמורים הומריים |  Homeriska hymnerna |  Himnos homéricos |  Homerikoi hymnoi |  Homerus. | Homeric Hymns |  Homer. | Hymni | 0
G3849,"Honestus, Epigrammaticus, 1. Jh. v. Chr./1. Jh. n. Chr.",Honestus Epigrammaticus 1. Jh. v. Chr./1. Jh. n. Chr |  Honestus Epigrammaticus v1. Jh. / 1. Jh. |  Ὀνέστης,0,"G3849 | Honestus, Epigrammaticus, 1. Jh. v. Chr./1. Jh. n. Chr. | Honestus Epigrammaticus 1. Jh. v. Chr./1. Jh. n. Chr |  Honestus Epigrammaticus v1. Jh. / 1. Jh. |  Ὀνέστης | 0"
G8796,Horapollo,Horapollo. |  Horapollo Niliacus |  Horapollon |  04..-04.. |  Horapollo ca. 5. Jh. |  Horapollon |  Horapollo |  ca. 500- |  هورابولو كاتب مصري |  Orus Apollo |  Horapollon |  500-t. |  Horapollon |  činný 5. století,0,G8796 | Horapollo | Horapollo. |  Horapollo Niliacus |  Horapollon |  04..-04.. |  Horapollo ca. 5. Jh. |  Horapollon |  Horapollo |  ca. 500- |  هورابولو كاتب مصري |  Orus Apollo |  Horapollon |  500-t. |  Horapollon |  činný 5. století | 0
G6004,Hybrias,Hibrees de Creta |  Hybrias Cretensis v7./6. Jh.,0,G6004 | Hybrias | Hibrees de Creta |  Hybrias Cretensis v7./6. Jh. | 0
G1507,Hybristus Oxyrhynchites ca. 3.Jh.v.Chr,Hybristus Oxyrhynchites ca. 3.Jh.v.Chr.,0,G1507 | Hybristus Oxyrhynchites ca. 3.Jh.v.Chr | Hybristus Oxyrhynchites ca. 3.Jh.v.Chr. | 0
G0498,Hygienus Medicus 1./2. Jh.,Hygienus Medicus 1./2. Jh.,0,G0498 | Hygienus Medicus 1./2. Jh. | Hygienus Medicus 1./2. Jh. | 0
G2794,Hymn to Aphrodite (Homeric hymn 10),Hymn to Aphrodite (Homeric hymn 10). | English | (Olson),0,G2794 | Hymn to Aphrodite (Homeric hymn 10) | Hymn to Aphrodite (Homeric hymn 10). | English | (Olson) | 0
G4271,Hymn to Aphrodite (Homeric hymn 5),Hymne à Aphrodite |  Homerus ca. v8. Jh. | In Venerem |  Hymn to Aphrodite (Homeric hymn 5) |  מזמור לאפרודיטי (מזמור הומרי 5) |  Homeriska hymnen till Afrodite |  Hymnos eis Afroditīn |  In Venerem |  Hymni Homerici. In Venerem,0,G4271 | Hymn to Aphrodite (Homeric hymn 5) | Hymne à Aphrodite |  Homerus ca. v8. Jh. | In Venerem |  Hymn to Aphrodite (Homeric hymn 5) |  מזמור לאפרודיטי (מזמור הומרי 5) |  Homeriska hymnen till Afrodite |  Hymnos eis Afroditīn |  In Venerem |  Hymni Homerici. In Venerem | 0
G1546,Hymn to Aphrodite (Homeric hymn 6).,Hymn to Aphrodite (Homeric hymn 6). | Greek | (Olson),0,G1546 | Hymn to Aphrodite (Homeric hymn 6). | Hymn to Aphrodite (Homeric hymn 6). | Greek | (Olson) | 0
G1918,Hymn to Apollo,Hymne à Apollon |  Hymn to Apollo |  Homerus ca. v8. Jh. | In Apollinem |  In Apollinem |  Hymnos eis Apóllōna |  Himno a Apolo |  מזמור לאפולו,0,G1918 | Hymn to Apollo | Hymne à Apollon |  Hymn to Apollo |  Homerus ca. v8. Jh. | In Apollinem |  In Apollinem |  Hymnos eis Apóllōna |  Himno a Apolo |  מזמור לאפולו | 0
G1267,Hymn to Artemis (Homeric hymn 27),Hymn to Artemis (Homeric hymn 27),0,G1267 | Hymn to Artemis (Homeric hymn 27) | Hymn to Artemis (Homeric hymn 27) | 0
G1543,Hymn to Artemis (Homeric hymn 9),Error: No connection adapters were found for 'hthttps://viaf.org/viaf/136146462556227771543/',0,G1543 | Hymn to Artemis (Homeric hymn 9) | Error: No connection adapters were found for 'hthttps://viaf.org/viaf/136146462556227771543/' | 0
G0097,Hymn to Athena (Homeric hymn 11),Hymn to Athena (Homeric hymn 11),0,G0097 | Hymn to Athena (Homeric hymn 11) | Hymn to Athena (Homeric hymn 11) | 0
G2841,Hymn to Athena (Homeric hymn 28),Hymn to Athena (Homeric hymn 28),0,G2841 | Hymn to Athena (Homeric hymn 28) | Hymn to Athena (Homeric hymn 28) | 0
G6581,Hymn to Demeter,Hymne à Déméter |  Hymn to Demeter |  Homerus ca. v8. Jh. | In Cererem |  מזמור לדמטר |  Demeterhymnen |  Hymnos eis Dīmītra |  Himno a Deméter |  Homer. | Hymnus in Cererem,0,G6581 | Hymn to Demeter | Hymne à Déméter |  Hymn to Demeter |  Homerus ca. v8. Jh. | In Cererem |  מזמור לדמטר |  Demeterhymnen |  Hymnos eis Dīmītra |  Himno a Deméter |  Homer. | Hymnus in Cererem | 0
G8703,Hymn to Dionysus,Homerus ca. v8. Jh. | In Bacchum |  Hymn to Dionysus |  Hymne à Dionysos |  In Bacchum,0,G8703 | Hymn to Dionysus | Homerus ca. v8. Jh. | In Bacchum |  Hymn to Dionysus |  Hymne à Dionysos |  In Bacchum | 0
G8703,Hymn to Dionysus \ In Bacchum,Homerus ca. v8. Jh. | In Bacchum |  Hymn to Dionysus |  Hymne à Dionysos |  In Bacchum,0,G8703 | Hymn to Dionysus \ In Bacchum | Homerus ca. v8. Jh. | In Bacchum |  Hymn to Dionysus |  Hymne à Dionysos |  In Bacchum | 0
G0379,Hymn to Hera,Hymn to Hera,0,G0379 | Hymn to Hera | Hymn to Hera | 0
G0159,Hymn to Hermes,Homerus ca. v8. Jh. | In Mercurium |  Homeriska Hermeshymnen |  Homer. | Hymnus in Mercurium. |  Hymnus in Mercurium,0,G0159 | Hymn to Hermes | Homerus ca. v8. Jh. | In Mercurium |  Homeriska Hermeshymnen |  Homer. | Hymnus in Mercurium. |  Hymnus in Mercurium | 0
G2168,Hymn to Hestia (Homeric Hymn 24),Hymn to Hestia (Homeric hymn 24),0,G2168 | Hymn to Hestia (Homeric Hymn 24) | Hymn to Hestia (Homeric hymn 24) | 0
G2099,Hymn to Hestia (Homeric hymn 29),Hymn to Hestia (Homeric hymn 29),0,G2099 | Hymn to Hestia (Homeric hymn 29) | Hymn to Hestia (Homeric hymn 29) | 0
G7546,Hyperides,Hypéride |  0389-0322 av. J.-C. |  Hyperides |  Hypereides |  ca 390-322 f.Kr. |  Ὑπερείδης |  Hyperides |  390/89-322 v. Chr. |  Hyperides (389-322 p.n.e.). |  Hiperides |  Hypereidés |  asi 390 př. Kr.-322 př. Kr.,0,G7546 | Hyperides | Hypéride |  0389-0322 av. J.-C. |  Hyperides |  Hypereides |  ca 390-322 f.Kr. |  Ὑπερείδης |  Hyperides |  390/89-322 v. Chr. |  Hyperides (389-322 p.n.e.). |  Hiperides |  Hypereidés |  asi 390 př. Kr.-322 př. Kr. | 0
G8934,"Hypermenes, Historicus, ca. 2.Jh.n.Chr",Hypermenes Historicus ca. 2. Jh. |  Hypermenes,0,"G8934 | Hypermenes, Historicus, ca. 2.Jh.n.Chr | Hypermenes Historicus ca. 2. Jh. |  Hypermenes | 0"
G6306,"Hyperochus, Cumaeus, v3. Jh",Hipèroc de Cumes historiador de l'antiga Grècia |  Hyperochus Cumaeus v3. Jh.,0,"G6306 | Hyperochus, Cumaeus, v3. Jh | Hipèroc de Cumes historiador de l'antiga Grècia |  Hyperochus Cumaeus v3. Jh. | 0"
G8164,"Hypsicles, of Alexandria",Hypsicles ca. v2. Jh |  Hypsiclès |  0190?-0120? av. J.-C. |  Υψικλής ο Αλεξανδρεύς |  Hypsicles |  Hypsiclès |  d'Alexandrie |  Hypsicles de Alexandria,0,"G8164 | Hypsicles, of Alexandria | Hypsicles ca. v2. Jh |  Hypsiclès |  0190?-0120? av. J.-C. |  Υψικλής ο Αλεξανδρεύς |  Hypsicles |  Hypsiclès |  d'Alexandrie |  Hypsicles de Alexandria | 0"
G8070,Hypsicrates Amisenus v2. Jh. / 1. Jh.,Hypsicrates Amisenus v2. Jh. / 1. Jh. |  Hipsícrates d'Amisos,0,G8070 | Hypsicrates Amisenus v2. Jh. / 1. Jh. | Hypsicrates Amisenus v2. Jh. / 1. Jh. |  Hipsícrates d'Amisos | 0
G2200,Iamblichus Alchemista ca. 3.Jh.n.Chr.,Iamblichus Alchemista ca. 3. Jh. |  Alchemista Iamblichus 0200 - 0299,0,G2200 | Iamblichus Alchemista ca. 3.Jh.n.Chr. | Iamblichus Alchemista ca. 3. Jh. |  Alchemista Iamblichus 0200 - 0299 | 0
G0254,"Iamblichus, ca. 250-ca. 330",Iamblichus |  approximately 250-approximately 330 |  Jamblique |  0250?-0330? |  Jamblique |  Jamblichus |  Chalcidensis |  ca. 250-ca. 330 |  Jamblichus |  de Chalcis |  Iamblichus (około 250-około 330). |  Iamblichus Chalcidensis |  c. 250/75-330/35 |  Ἰάμβλιχος |  Jamblichus |  Iamblichos |  d. ca 330 e.Kr. |  Jámblico |  Iamblichus ca. 250-ca. 330 |  Jamblich (ok. 250-ok. 330) |  Jamblique |  environ 250-environ 330 |  Jamblichus |  of Chalcis |  Iamblichus of Apamea |  Iamblichus,0,"G0254 | Iamblichus, ca. 250-ca. 330 | Iamblichus |  approximately 250-approximately 330 |  Jamblique |  0250?-0330? |  Jamblique |  Jamblichus |  Chalcidensis |  ca. 250-ca. 330 |  Jamblichus |  de Chalcis |  Iamblichus (około 250-około 330). |  Iamblichus Chalcidensis |  c. 250/75-330/35 |  Ἰάμβλιχος |  Jamblichus |  Iamblichos |  d. ca 330 e.Kr. |  Jámblico |  Iamblichus ca. 250-ca. 330 |  Jamblich (ok. 250-ok. 330) |  Jamblique |  environ 250-environ 330 |  Jamblichus |  of Chalcis |  Iamblichus of Apamea |  Iamblichus | 0"
G2412,"Iamblichus, fl. ca. 160-180",Ἰάμβλιχος |  Iamblichus (czynny około 160-80). |  Jamblichus |  de Syrie |  Iamblichus |  fl. ca.,0,"G2412 | Iamblichus, fl. ca. 160-180 | Ἰάμβλιχος |  Iamblichus (czynny około 160-80). |  Jamblichus |  de Syrie |  Iamblichus |  fl. ca. | 0"
G9148,"Ibycus, 6th cent B.C.",Ibycus. |  Ibycos |  05..-05.. av. J.-C. |  Ἲβυκος |  Íbico,0,"G9148 | Ibycus, 6th cent B.C. | Ibycus. |  Ibycos |  05..-05.. av. J.-C. |  Ἲβυκος |  Íbico | 0"
G8041,"Iccus, Tarentinus v6. Jh.
                           ",Icos filòsof grec |  Iccus Tarentinus v6. Jh.,0,"G8041 | Iccus, Tarentinus v6. Jh.
                            | Icos filòsof grec |  Iccus Tarentinus v6. Jh. | 0"
G6015,Icodotus Medicus ca. 2.Jh.n.Chr.,Icodotus Medicus ca. 2. Jh.,0,G6015 | Icodotus Medicus ca. 2.Jh.n.Chr. | Icodotus Medicus ca. 2. Jh. | 0
G3744,"Idaeus, Himeraeus",Idaios‏ ‎von Himera‏ vorsokratischer Naturphilosoph |  Idaeus Himeraeus v5. Jh.,0,"G3744 | Idaeus, Himeraeus | Idaios‏ ‎von Himera‏ vorsokratischer Naturphilosoph |  Idaeus Himeraeus v5. Jh. | 0"
G1696,"Idomeneus, Lampsacenus, 4./3. Jh. v. Chr.",Idomeneu filòsof grec |  Idomeneus Lampsacenus 4./3. Jh. v. Chr |  Idomeneus Lampsacenus v4./3. Jh.,0,"G1696 | Idomeneus, Lampsacenus, 4./3. Jh. v. Chr. | Idomeneu filòsof grec |  Idomeneus Lampsacenus 4./3. Jh. v. Chr |  Idomeneus Lampsacenus v4./3. Jh. | 0"
G2911,Ignatios the Deacon ca. 775-ca. 848,Ignace |  07..-08.. |  métropolitain de Nicée |  Ignatios ca. 775-ca. 848 the Deacon |  Ignatios |  the Deacon |  approximately 775-approximately 848 |  Ignatius Diaconus. |  Ignace 0775?-08.. métropolite de Nicée |  Ignatios |  the Deacon |  ca. 775-ca. 848 |  Ιγνάτιος ο Διάκονος |  Ignatios |  diakon |  ca 775-ca 848 |  Ignatius |  Diaconus Constantinopolitanus |  Ignatius Diaconus biskop av Nicaea |  Ignatios Diakonos |  asi 775-asi 848 |  Ignatius |  Diaconus |  Archbishop of Nicaea |  9th century,0,G2911 | Ignatios the Deacon ca. 775-ca. 848 | Ignace |  07..-08.. |  métropolitain de Nicée |  Ignatios ca. 775-ca. 848 the Deacon |  Ignatios |  the Deacon |  approximately 775-approximately 848 |  Ignatius Diaconus. |  Ignace 0775?-08.. métropolite de Nicée |  Ignatios |  the Deacon |  ca. 775-ca. 848 |  Ιγνάτιος ο Διάκονος |  Ignatios |  diakon |  ca 775-ca 848 |  Ignatius |  Diaconus Constantinopolitanus |  Ignatius Diaconus biskop av Nicaea |  Ignatios Diakonos |  asi 775-asi 848 |  Ignatius |  Diaconus |  Archbishop of Nicaea |  9th century | 0
G.763,Ignatius the Magister Grammaticorum,No <div id='Title'> found,0,G.763 | Ignatius the Magister Grammaticorum | No <div id='Title'> found | 0
G2724,"Ignatius, Saint, Bishop of Antioch, -approximately 110",Ignace |  00..-01.. |  saint |  Ignatius |  Antiochenus |  -ca. 107 |  Ignatius |  Saint |  Bishop of Antioch |  -approximately 110 |  Ιγνάτιος ο Θεοφόρος |  Ignace évêque d'Antioche |  Ignacy (święty ; ?-110). |  Ignatius |  évêque d'Antioche |  saint |  Ignatius |  s. |  vesc. di Antiochia |  c. 35-c. 108 |  Ignasi |  d'Antioquia |  sant |  Ignacio |  Santo |  Obispo de Antioquía |  Ignatius Antiochenus helgen |  biskop av Antiokia |  Ignatios |  helgon |  biskop av Antiochia |  d. ca 110 e.Kr. |  Ignatius |  Saint |  Bishop of Antioch |  d. ca. 110 |  Ignatius |  sanctus |  Ignatius of Antioch |  Inácio de Antioquia |  Santo |  fl. 1-- |  Ignatius : Antiochenus  <santo>,0,"G2724 | Ignatius, Saint, Bishop of Antioch, -approximately 110 | Ignace |  00..-01.. |  saint |  Ignatius |  Antiochenus |  -ca. 107 |  Ignatius |  Saint |  Bishop of Antioch |  -approximately 110 |  Ιγνάτιος ο Θεοφόρος |  Ignace évêque d'Antioche |  Ignacy (święty ; ?-110). |  Ignatius |  évêque d'Antioche |  saint |  Ignatius |  s. |  vesc. di Antiochia |  c. 35-c. 108 |  Ignasi |  d'Antioquia |  sant |  Ignacio |  Santo |  Obispo de Antioquía |  Ignatius Antiochenus helgen |  biskop av Antiokia |  Ignatios |  helgon |  biskop av Antiochia |  d. ca 110 e.Kr. |  Ignatius |  Saint |  Bishop of Antioch |  d. ca. 110 |  Ignatius |  sanctus |  Ignatius of Antioch |  Inácio de Antioquia |  Santo |  fl. 1-- |  Ignatius : Antiochenus  <santo> | 0"
G0159,In Aesculapium,In Aesculapium,0,G0159 | In Aesculapium | In Aesculapium | 0
G6562,In Dioscuros,Homerus ca. v8. Jh. | In Dioscuros,0,G6562 | In Dioscuros | Homerus ca. v8. Jh. | In Dioscuros | 0
G7513,In Dioscuros 2,Homerus ca. v8. Jh. | In Dioscuros 2,0,G7513 | In Dioscuros 2 | Homerus ca. v8. Jh. | In Dioscuros 2 | 0
G7481,In Herculem,Homerus ca. v8. Jh. | In Herculem,0,G7481 | In Herculem | Homerus ca. v8. Jh. | In Herculem | 0
G0447,In Lunam,In Lunam,0,G0447 | In Lunam | In Lunam | 0
G6536,In Martem ,Homerus ca. v8. Jh. | In Martem,0,G6536 | In Martem  | Homerus ca. v8. Jh. | In Martem | 0
G2441,In Matrem Deorum,Homerus ca. v8. Jh. | In matrem deorum,0,G2441 | In Matrem Deorum | Homerus ca. v8. Jh. | In matrem deorum | 0
G6768,"In Musas et Apollinem
                           ",Homerus ca. v8. Jh. | In Musas et Apollinem,0,"G6768 | In Musas et Apollinem
                            | Homerus ca. v8. Jh. | In Musas et Apollinem | 0"
G1528,In Neptunam,Homerus ca. v8. Jh. | In Neptunum,0,G1528 | In Neptunam | Homerus ca. v8. Jh. | In Neptunum | 0
G0516,In Pana,In Pana,0,G0516 | In Pana | In Pana | 0
G0523,In Solem,In Solem,0,G0523 | In Solem | In Solem | 0
G0741,In Tellurem matrem omnium,In Tellurem matrem omnium,0,G0741 | In Tellurem matrem omnium | In Tellurem matrem omnium | 0
G0774,In Volcanum,In Volcanum,0,G0774 | In Volcanum | In Volcanum | 0
G0005,INscription de Pectorius,Inscription de Pectorius,0,G0005 | INscription de Pectorius | Inscription de Pectorius | 0
G6704,"Ion, of Chios",Ion |  0485?-0422? av. J.-C. |  Ion Chius,0,"G6704 | Ion, of Chios | Ion |  0485?-0422? av. J.-C. |  Ion Chius | 0"
G6323,"Ion, Samius, 5. Jh. v. Chr",Ion Samius 5. Jh. v. Chr |  Ion Samius v5. Jh. |  Ἴων Σάμιος,0,"G6323 | Ion, Samius, 5. Jh. v. Chr | Ion Samius 5. Jh. v. Chr |  Ion Samius v5. Jh. |  Ἴων Σάμιος | 0"
G9371,"Iophon, Tragicus, 5. Jh. v. Chr.",Иофон древногръцки поет |  Iophon Tragicus 5. Jh. v. Chr |  Iophon Tragicus v5. Jh. |  Iophon |  04..-04.. av. J.-C. |  Iophon,0,"G9371 | Iophon, Tragicus, 5. Jh. v. Chr. | Иофон древногръцки поет |  Iophon Tragicus 5. Jh. v. Chr |  Iophon Tragicus v5. Jh. |  Iophon |  04..-04.. av. J.-C. |  Iophon | 0"
